char	codepoint	unicode_name	category	block	prefix	visual_cluster	main_key	main_shape	preferred_state_key	state_cluster	state_key	state_shape	input_code	classification_reason	rebalanced	cluster_distance	aspect	density	source	status	algorithm
𒃖	U+120D6	CUNEIFORM SIGN GA2 TIMES IGI GUNU	Lo	cuneiform	mv	0	x	交叉	s	0	x	穿过交叠	mvxx	cuneiform视觉聚类C0;状态组S0	true	0.060813	1.2989	0.2287	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃗	U+120D7	CUNEIFORM SIGN GA2 TIMES ISH PLUS HU PLUS ASH	Lo	cuneiform	mv	17	j	钩弯	s	2	s	对称	mvjs	cuneiform视觉聚类C17;状态组S2	false	0.126549	1.3333	0.2640	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃘	U+120D8	CUNEIFORM SIGN GA2 TIMES KAK	Lo	cuneiform	mv	8	m	复合	s	1	o	外包	mvmo	cuneiform视觉聚类C8;状态组S1	true	1.012835	1.2989	0.2329	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃙	U+120D9	CUNEIFORM SIGN GA2 TIMES KASKAL	Lo	cuneiform	mv	16	d	点状	s	1	g	缺口开放	mvdg	cuneiform视觉聚类C16;状态组S1	true	0.091538	1.2989	0.2550	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃚	U+120DA	CUNEIFORM SIGN GA2 TIMES KID	Lo	cuneiform	mv	9	o	圆环	s	1	x	穿过交叠	mvox	cuneiform视觉聚类C9;状态组S1	true	0.064613	1.2989	0.2671	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃛	U+120DB	CUNEIFORM SIGN GA2 TIMES KID PLUS LAL	Lo	cuneiform	mv	17	j	钩弯	s	2	s	对称	mvjs	cuneiform视觉聚类C17;状态组S2	false	0.106230	1.2989	0.2649	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃜	U+120DC	CUNEIFORM SIGN GA2 TIMES KU3 PLUS AN	Lo	cuneiform	mv	19	a	角折	s	0	o	外包	mvao	cuneiform视觉聚类C19;状态组S0	true	0.178458	1.2989	0.2505	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃝	U+120DD	CUNEIFORM SIGN GA2 TIMES LA	Lo	cuneiform	mv	9	o	圆环	s	0	o	外包	mvoo	cuneiform视觉聚类C9;状态组S0	true	0.070490	1.2989	0.2589	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃞	U+120DE	CUNEIFORM SIGN GA2 TIMES ME PLUS EN	Lo	cuneiform	mv	16	d	点状	s	0	x	穿过交叠	mvdx	cuneiform视觉聚类C16;状态组S0	true	0.118289	1.2989	0.2670	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃟	U+120DF	CUNEIFORM SIGN GA2 TIMES MI	Lo	cuneiform	mv	9	o	圆环	s	0	o	外包	mvoo	cuneiform视觉聚类C9;状态组S0	true	0.070926	1.2989	0.2471	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃠	U+120E0	CUNEIFORM SIGN GA2 TIMES NUN	Lo	cuneiform	mv	0	x	交叉	s	1	g	缺口开放	mvxg	cuneiform视觉聚类C0;状态组S1	true	0.066375	1.2989	0.2338	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃡	U+120E1	CUNEIFORM SIGN GA2 TIMES NUN OVER NUN	Lo	cuneiform	mv	16	d	点状	s	0	x	穿过交叠	mvdx	cuneiform视觉聚类C16;状态组S0	true	0.069963	1.2989	0.2664	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃢	U+120E2	CUNEIFORM SIGN GA2 TIMES PA	Lo	cuneiform	mv	22	s	方框	s	2	o	外包	mvso	cuneiform视觉聚类C22;状态组S2	true	0.557278	1.2989	0.2309	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃣	U+120E3	CUNEIFORM SIGN GA2 TIMES SAL	Lo	cuneiform	mv	0	x	交叉	s	0	x	穿过交叠	mvxx	cuneiform视觉聚类C0;状态组S0	true	0.064431	1.2989	0.2226	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃤	U+120E4	CUNEIFORM SIGN GA2 TIMES SAR	Lo	cuneiform	mv	9	o	圆环	s	2	s	对称	mvos	cuneiform视觉聚类C9;状态组S2	false	0.094453	1.2989	0.2401	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃥	U+120E5	CUNEIFORM SIGN GA2 TIMES SHE	Lo	cuneiform	mv	16	d	点状	s	1	g	缺口开放	mvdg	cuneiform视觉聚类C16;状态组S1	true	0.076174	1.2989	0.2522	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃦	U+120E6	CUNEIFORM SIGN GA2 TIMES SHE PLUS TUR	Lo	cuneiform	mv	19	a	角折	s	2	s	对称	mvas	cuneiform视觉聚类C19;状态组S2	false	0.295105	1.3793	0.2681	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃧	U+120E7	CUNEIFORM SIGN GA2 TIMES SHID	Lo	cuneiform	mv	9	o	圆环	s	1	x	穿过交叠	mvox	cuneiform视觉聚类C9;状态组S1	true	0.055754	1.2989	0.2564	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃨	U+120E8	CUNEIFORM SIGN GA2 TIMES SUM	Lo	cuneiform	mv	16	d	点状	s	1	g	缺口开放	mvdg	cuneiform视觉聚类C16;状态组S1	true	0.065285	1.2989	0.2499	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃩	U+120E9	CUNEIFORM SIGN GA2 TIMES TAK4	Lo	cuneiform	mv	16	d	点状	s	0	x	穿过交叠	mvdx	cuneiform视觉聚类C16;状态组S0	true	0.099063	1.2989	0.2557	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃪	U+120EA	CUNEIFORM SIGN GA2 TIMES U	Lo	cuneiform	mv	0	x	交叉	s	0	x	穿过交叠	mvxx	cuneiform视觉聚类C0;状态组S0	true	0.066832	1.2989	0.2105	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃫	U+120EB	CUNEIFORM SIGN GA2 TIMES UD	Lo	cuneiform	mv	0	x	交叉	s	2	s	对称	mvxs	cuneiform视觉聚类C0;状态组S2	false	0.080293	1.2989	0.2188	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃬	U+120EC	CUNEIFORM SIGN GA2 TIMES UD PLUS DU	Lo	cuneiform	mv	9	o	圆环	s	1	x	穿过交叠	mvox	cuneiform视觉聚类C9;状态组S1	true	0.084547	1.2989	0.2450	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃭	U+120ED	CUNEIFORM SIGN GA2 OVER GA2	Lo	cuneiform	mv	7	r	放射星芒	s	0	o	外包	mvro	cuneiform视觉聚类C7;状态组S0	true	0.664810	0.8200	0.1989	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃮	U+120EE	CUNEIFORM SIGN GABA	Lo	cuneiform	mv	22	s	方框	s	0	s	对称	mvss	cuneiform视觉聚类C22;状态组S0	false	0.731816	1.4000	0.2767	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃯	U+120EF	CUNEIFORM SIGN GABA CROSSING GABA	Lo	cuneiform	mv	2	y	分叉翼形	s	2	o	外包	mvyo	cuneiform视觉聚类C2;状态组S2	true	0.440492	0.9141	0.2088	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃰	U+120F0	CUNEIFORM SIGN GAD	Lo	cuneiform	mv	11	w	波浪流线	s	1	x	穿过交叠	mvwx	cuneiform视觉聚类C11;状态组S1	true	1.049533	1.1571	0.1808	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃱	U+120F1	CUNEIFORM SIGN GAD OVER GAD GAR OVER GAR	Lo	cuneiform	mv	7	r	放射星芒	p	1	p	成对	mvrp	cuneiform视觉聚类C7;状态组S1	false	1.138514	1.0538	0.2364	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃲	U+120F2	CUNEIFORM SIGN GAL	Lo	cuneiform	mv	14	f	人物轮廓	s	0	s	对称	mvfs	cuneiform视觉聚类C14;状态组S0	false	0.588679	1.4286	0.1938	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃳	U+120F3	CUNEIFORM SIGN GAL GAD OVER GAD GAR OVER GAR	Lo	cuneiform	mv	25	q	其他	s	2	w	宽展	mvqw	cuneiform视觉聚类C25;状态组S2	true	0.383387	1.6170	0.2657	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃴	U+120F4	CUNEIFORM SIGN GALAM	Lo	cuneiform	mv	20	e	椭圆	s	2	w	宽展	mvew	cuneiform视觉聚类C20;状态组S2	true	0.277397	1.9048	0.1597	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃵	U+120F5	CUNEIFORM SIGN GAM	Lo	cuneiform	mv	22	s	方框	s	1	q	倾斜	mvsq	cuneiform视觉聚类C22;状态组S1	true	0.658600	1.2381	0.0989	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃶	U+120F6	CUNEIFORM SIGN GAN	Lo	cuneiform	mv	20	e	椭圆	s	2	w	宽展	mvew	cuneiform视觉聚类C20;状态组S2	true	0.373694	1.5000	0.1757	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃷	U+120F7	CUNEIFORM SIGN GAN2	Lo	cuneiform	mv	14	f	人物轮廓	s	1	g	缺口开放	mvfg	cuneiform视觉聚类C14;状态组S1	true	0.648925	1.3600	0.2665	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃸	U+120F8	CUNEIFORM SIGN GAN2 TENU	Lo	cuneiform	mv	15	u	容器U形	s	0	o	外包	mvuo	cuneiform视觉聚类C15;状态组S0	true	0.940670	1.0899	0.2179	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃹	U+120F9	CUNEIFORM SIGN GAN2 OVER GAN2	Lo	cuneiform	mv	7	r	放射星芒	s	0	o	外包	mvro	cuneiform视觉聚类C7;状态组S0	true	0.711921	0.8085	0.2683	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃺	U+120FA	CUNEIFORM SIGN GAN2 CROSSING GAN2	Lo	cuneiform	mv	2	y	分叉翼形	s	2	o	外包	mvyo	cuneiform视觉聚类C2;状态组S2	true	0.565220	1.1473	0.2270	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃻	U+120FB	CUNEIFORM SIGN GAR	Lo	cuneiform	mv	18	p	螺旋回环	s	1	x	穿过交叠	mvpx	cuneiform视觉聚类C18;状态组S1	true	1.512798	1.1000	0.2061	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃼	U+120FC	CUNEIFORM SIGN GAR3	Lo	cuneiform	mv	25	q	其他	s	1	s	对称	mvqs	cuneiform视觉聚类C25;状态组S1	false	0.467533	1.3600	0.1958	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃽	U+120FD	CUNEIFORM SIGN GASHAN	Lo	cuneiform	mv	2	y	分叉翼形	s	0	s	对称	mvys	cuneiform视觉聚类C2;状态组S0	false	0.380312	0.6632	0.1773	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃾	U+120FE	CUNEIFORM SIGN GESHTIN	Lo	cuneiform	mv	3	i	细柱	s	0	s	对称	mvis	cuneiform视觉聚类C3;状态组S0	false	0.291052	1.4100	0.1338	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒃿	U+120FF	CUNEIFORM SIGN GESHTIN TIMES KUR	Lo	cuneiform	mv	3	i	细柱	s	0	s	对称	mvis	cuneiform视觉聚类C3;状态组S0	false	0.282269	1.4100	0.1428	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒄀	U+12100	CUNEIFORM SIGN GI	Lo	cuneiform	mu	0	x	交叉	s	1	x	穿过交叠	muxx	cuneiform视觉聚类C0;状态组S1	true	0.334699	1.5946	0.2738	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒄁	U+12101	CUNEIFORM SIGN GI TIMES E	Lo	cuneiform	mu	0	x	交叉	s	1	x	穿过交叠	muxx	cuneiform视觉聚类C0;状态组S1	true	0.369233	1.7838	0.2761	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒄂	U+12102	CUNEIFORM SIGN GI TIMES U	Lo	cuneiform	mu	0	x	交叉	s	1	x	穿过交叠	muxx	cuneiform视觉聚类C0;状态组S1	true	0.339034	1.5946	0.2849	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒄃	U+12103	CUNEIFORM SIGN GI CROSSING GI	Lo	cuneiform	mu	20	e	椭圆	s	2	o	外包	mueo	cuneiform视觉聚类C20;状态组S2	true	0.888117	1.1359	0.2864	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒄄	U+12104	CUNEIFORM SIGN GI4	Lo	cuneiform	mu	25	q	其他	s	0	w	宽展	muqw	cuneiform视觉聚类C25;状态组S0	true	0.384239	2.0000	0.2871	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒄅	U+12105	CUNEIFORM SIGN GI4 OVER GI4	Lo	cuneiform	mu	19	a	角折	s	0	f	实心高填充	muaf	cuneiform视觉聚类C19;状态组S0	true	1.226401	1.1495	0.3376	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒄆	U+12106	CUNEIFORM SIGN GI4 CROSSING GI4	Lo	cuneiform	mu	20	e	椭圆	s	2	o	外包	mueo	cuneiform视觉聚类C20;状态组S2	true	0.649555	1.0935	0.2789	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒄇	U+12107	CUNEIFORM SIGN GIDIM	Lo	cuneiform	mu	12	k	绳结	s	2	w	宽展	mukw	cuneiform视觉聚类C12;状态组S2	true	0.453870	1.6703	0.2635	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒄈	U+12108	CUNEIFORM SIGN GIR2	Lo	cuneiform	mu	0	x	交叉	s	0	s	对称	muxs	cuneiform视觉聚类C0;状态组S0	false	0.342951	1.4105	0.2118	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒄉	U+12109	CUNEIFORM SIGN GIR2 GUNU	Lo	cuneiform	mu	0	x	交叉	s	0	s	对称	muxs	cuneiform视觉聚类C0;状态组S0	false	0.332419	1.4105	0.2319	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒄊	U+1210A	CUNEIFORM SIGN GIR3	Lo	cuneiform	mu	12	k	绳结	s	1	o	外包	muko	cuneiform视觉聚类C12;状态组S1	true	0.299897	1.7143	0.1986	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒄋	U+1210B	CUNEIFORM SIGN GIR3 TIMES A PLUS IGI	Lo	cuneiform	mu	16	d	点状	s	1	o	外包	mudo	cuneiform视觉聚类C16;状态组S1	true	0.248558	1.7143	0.2341	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒄌	U+1210C	CUNEIFORM SIGN GIR3 TIMES GAN2 TENU	Lo	cuneiform	mu	12	k	绳结	s	1	o	外包	muko	cuneiform视觉聚类C12;状态组S1	true	0.299553	1.7143	0.2286	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒄍	U+1210D	CUNEIFORM SIGN GIR3 TIMES IGI	Lo	cuneiform	mu	16	d	点状	s	1	o	外包	mudo	cuneiform视觉聚类C16;状态组S1	true	0.232013	1.7143	0.2173	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒄎	U+1210E	CUNEIFORM SIGN GIR3 TIMES LU PLUS IGI	Lo	cuneiform	mu	12	k	绳结	s	1	o	外包	muko	cuneiform视觉聚类C12;状态组S1	true	0.295798	1.7551	0.2324	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒄏	U+1210F	CUNEIFORM SIGN GIR3 TIMES PA	Lo	cuneiform	mu	16	d	点状	s	1	o	外包	mudo	cuneiform视觉聚类C16;状态组S1	true	0.235494	1.7143	0.2236	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒄐	U+12110	CUNEIFORM SIGN GISAL	Lo	cuneiform	mu	17	j	钩弯	s	2	s	对称	mujs	cuneiform视觉聚类C17;状态组S2	false	0.409383	1.7912	0.1898	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒄑	U+12111	CUNEIFORM SIGN GISH	Lo	cuneiform	mu	9	o	圆环	s	1	s	对称	muos	cuneiform视觉聚类C9;状态组S1	false	0.596013	0.9857	0.1952	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒄒	U+12112	CUNEIFORM SIGN GISH CROSSING GISH	Lo	cuneiform	mu	6	z	阶梯锯齿	s	1	s	对称	muzs	cuneiform视觉聚类C6;状态组S1	false	0.603413	1.1915	0.2048	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
